Run	Lab code	Sample_category	Stall_corrected	Sample_Name	NC_053523.1 Gallus gallus	NC_022418.1 Anas poecilorhyncha	NC_012920.1 Homo sapiens	NC_013978.1 Columba livia	NC_013700.1 Nyctereutes procyonoides	NC_015526.1 Phasianus colchicus	NC_002008.4 Canis lupus	NC_030041.1 Ptyas mucosa	NC_001913.1 Oryctolagus cuniculus	NC_012095.1 Sus scrofa	NC_026063.1 Ovis orientalis	NC_021478.1 Rhizomys pruinosus	NC_018134.1 Ctenopharyngodon idella	KX964606.1 Erinaceus amurensis	NC_031447.1 Streptopelia orientalis	NC_003408.1 Coturnix japonica	NC_066925.1 Micropterus punctulatus	NC_015987.1 Siniperca knerii	NC_006853.1 Bos taurus	NC_011638.1 Rattus tanezumi	NC_015888.1 Tachysurus fulvidraco	NC_001700.1 Felis catus	NC_015236.1 Gallinula chloropus	NC_012901.1 Blattella germanica	NC_039888.1 Anser albifrons	NC_011389.1 Naja atra	NC_025316.1 Lepus sinensis	NC_015614.1 Pseudorasbora parva	NC_031332.1 Ruditapes philippinarum	NC_035976.1 Carassius auratus	NC_011075.1 Sinonovacula constricta	NC_062716.1 Lepidoglyphus destructor	KR866125.1 Capra hircus	JX978723.1 Channa argus	NC_056622.1 Mizuhopecten yessoensis	NC_003489.1 Ictalurus punctatus	NC_001960.1 Salmo salar	NC_011710.1 Larimichthys crocea	NC_004069.1 Muntiacus reevesi	NC_020645.1 Arctonyx collaris	NC_003192.1 Monopterus albus	NC_004926.1 Andrias davidianus	NC_018367.1 Marmota himalayana	NC_062715.1 Blomia tropicalis	KR816507.1 Hystrix brachyura	NC_028049.1 Ptyas dhumnades	NC_009626.1 Penaeus vannamei	NC_029215.1 Calliphora chinghaiensis	NC_049858.1 Ctenocephalides felis	NC_008066.1 Chlorocebus sabaeus	NC_015073.1 Macrobrachium nipponense	NC_014866.1 Silurus meridionalis	KX585864.1 Accipiter gularis	NC_013183.1 Scophthalmus maximus	NC_026079.1 Tyrophagus putrescentiae	KX641475.1 Uranoscopus tosae	NC_035866.1 Myocastor coypus	NC_005037.1 Portunus trituberculatus	NC_023823.1 Neocaridina denticulata	NC_007895.1 Sepia officinalis	NC_023839.1 Liposcelis decolor	NC_008434.1 Vulpes vulpes	NC_012569.1 Scylla olivacea	JX534239.1 Harpadon nehereus	NC_060839.1 Clogmia albipunctata	NC_023803.1 Paramisgurnus dabryanus	NC_068236.1 Pelodiscus sinensis	NC_048990.1 Carpoglyphus lactis	NC_028229.1 Strongyloides venezuelensis	NC_026529.1 Vulpes lagopus	NC_029403.1 Paguma larvata	NC_056403.1 Ophichthys cuchia	NC_024586.1 Pomacea canaliculata	MN400429.1 Melogale moschata	NC_008140.1 Podiceps cristatus	NC_048988.1 Abbottina binhi	NC_020338.1 Luciobarbus capito	NC_031362.1 Haliotis discus	NC_024559.1 Lycodon rufozonatus	NC_024927.1 Anadara sativa	NC_016956.1 Periplaneta americana	NC_018549.1 Blattella bisignata	NC_020637.1 Mustela sibirica	NC_025504.1 Liposcelis entomophila	NC_025503.1 Liposcelis entomophila	NC_005292.1 Haemaphysalis flava	NC_008644.1 Hemibarbus barbus	NC_006880.1 Macrobrachium rosenbergii	NC_013184.1 Dermatophagoides farinae	NC_020046.1 Epinephelus fuscoguttatus	NC_046756.1 Epophthalmia elegans	NC_056354.1 Alectryonella plicatula	NC_023258.1 Pampus echinogaster	NC_001640.1 Equus caballus	OM736804.1 Monopterus albus	NC_013246.1 Charybdis japonica	NC_004419.1 Polyodon spathula	AP011213.1 Elopichthys bambusa	NC_038207.1 Histiostoma feroniarum	NC_021763.1 Micropercops swinhonis	NC_027503.1 Pomacea maculata	NC_014809.1 Meretrix lusoria	NC_009687.1 Argopecten irradians	NC_006295.1 Bubalus carabanensis	NC_027961.1 Plodia interpunctella	NC_007439.1 Lates calcarifer	NC_022707.1 Trachinotus ovatus	NC_024103.1 Botrylloides leachii	NC_006992.1 Eriocheir sinensis	NC_036351.1 Amphioctopus marginatus	CM045469.1 Aix galericulata	NC_030633.1 Mytilus chilensis	NC_003128.3 Buteo buteo	NC_036948.1 Channa gachua	NC_061250.1 Spirometra ranarum	NC_048487.1 Mercenaria mercenaria	NC_047480.1 Benthosema pterotum	NC_022721.1 Rhodeus sinensis	NC_014342.1 Oratosquilla oratoria	NC_023253.1 Physella acuta	NC_038219.1 Bubo bubo	NC_007691.1 Cygnus columbianus	NC_035106.1 Diploscapter coronatus	NC_067498.1 Chortoglyphus arcuatus	NC_010773.1 Toxocara cati	NC_024751.1 Caridina gracilipes	NC_002355.1 Bombyx mori	NC_024733.1 Mytilus coruscus	NC_020585.1 Alectoris chukar	NC_065213.1 Eisenia fetida	NC_010197.1 Bugula neritina	NC_028725.1 Tyrophagus longior	NC_020048.1 Bufo tibetanus	NC_030518.1 Echinochasmus japonicus	NC_009579.1 Coilia nasus	NC_069637.1 Hystrix indica	NC_020028.1 Atrina pectinata	NC_059757.1 Eophileurus chinensis	NC_027605.1 Elaphe schrenckii	NC_016420.1 Scomberomorus niphonius	NC_041412.1 Dasyhippus barbipes	NC_029252.1 Rhinogobius cliffordpopei	NC_005033.1 Hemiechinus auritus	NC_013568.1 Rotaria rotatoria	NC_000933.1 Metridium senile	NC_013434.1 Oryzias sinensis	NC_011626.1 Takifugu obscurus	NC_042168.1 Trichiurus haumela	NC_025923.1 Botaurus stellaris	NC_039104.1 Rhizomys sumatrensis	NC_041647.1 Jaydia lineata	NC_023080.1 Babylonia areolata	NC_013815.1 Metastrongylus salmi	NC_018536.1 Galba pervia	NC_025580.1 Accipiter nisus	NC_009711.1 Reinhardtius hippoglossoides	JX181763.1 Hoplobatrachus rugulosus	NC_051486.1 Monomorium pharaonis	NC_014861.1 Rattus tunneyi	NC_012389.1 Rattus exulans	NC_025521.1 Scolopax rusticola	NC_021469.1 Ascidiella aspersa	NC_030764.1 Sitophilus zeamais	NC_024939.1 Prochilodus lineatus	NC_026124.1 Rhizomys sinensis	NC_029755.1 Neoscona nautica	NC_046036.1 Carpophilus dimidiatus	NC_025500.1 Fulica atra	NC_026709.1 Sinobdella sinensis	NC_024430.1 Paracanthobrama guichenoti	NC_023828.1 Lophius litulon	NC_015101.1 Mauremys megalocephala	NC_008449.1 Plectropomus leopardus	NC_036369.1 Otocyon megalotis	LC541478.1 Columba janthina	NC_006076.1 Periplaneta fuliginosa	NC_034296.1 Glaucidium cuculoides	NC_029771.1 Danio albolineatus	NC_016870.1 Seriola dumerili	NC_056780.1 Acanthopagrus latus	NC_022854.1 Misgurnus bipartitus	NC_061975.1 Parasitus fimetorum	NC_025637.1 Vanellus vanellus	NC_030603.1 Copsychus saularis	NC_029457.1 Metapenaeopsis dalei	NC_026082.1 Accipiter virgatus	NC_025225.1 Channa asiatica	NC_014295.1 Apis cerana	NC_048989.1 Columba hodgsonii	NC_023453.1 Protaetia brevitarsis	MF804538.1 Channa lucius	NC_026712.1 Pseudolaubuca sinensis
SRR23971541	HJ200022-20200112-1	market_stall_wildlife	West|9|35-37	SRR23971541	753	1948	0	738	1136	3542	514	0	1023	0	0	1014	0	0	455	0	0	0	0	430	0	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971542	HJ200023-20200112-1	market_stall_wildlife	West|9|35-37	SRR23971542	8934	9356	549	4755	15240	4297	679	0	559	0	0	903	0	0	4529	0	0	0	0	0	0	0	3545	0	0	0	2928	0	0	0	0	1485	0	0	0	0	0	0	0	1371	0	0	0	0	0	0	0	0	0	0	0	0	1017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971543	1-29-23	market_east_late	East|11|9	SRR23971543	9793	0	5270	0	0	0	8227	0	1830	7351	14552	0	0	0	0	0	0	0	1057	0	0	2690	0	0	0	0	0	0	0	0	0	0	7544	0	0	0	0	0	0	0	0	558	0	0	0	0	0	472	0	0	0	0	0	0	0	679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971544	7-26-BX	market_west_late	West|7|26	SRR23971544	4264	2326	0	1695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971545	W-8-25-L2	market_825_late	West|8|25	SRR23971545	1965	0	1321	0	473	0	2804	6060	0	1472	602	0	0	13639	0	627	0	0	0	0	0	488	1798	0	0	0	0	0	0	0	0	0	961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442	0	0
SRR23971546	7-26-PSW	market_west_late	West|7|26	SRR23971546	8490	6028	0	4349	0	0	2304	1123	2630	0	0	0	0	0	0	1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971547	7-26-PSN	market_west_late	West|7|26	SRR23971547	11764	11342	0	6934	826	893	7902	7019	5868	0	0	0	0	0	0	4310	0	0	0	0	0	497	0	0	1059	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971548	7-26-DH	market_west_late	West|7|26	SRR23971548	11430	3833	0	1107	0	0	0	0	0	0	657	0	0	0	0	0	0	0	0	0	0	456	0	14744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1558	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971549	8-25-BX	market_825_late	West|8|25	SRR23971549	0	0	0	0	0	0	0	819	0	0	0	0	0	474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971550	8-25-D_2	market_825_late	West|8|25	SRR23971550	1025	0	0	763	0	0	0	823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971551	8-25-CK	market_825_late	West|8|25	SRR23971551	805	445	0	0	0	0	0	5590	0	0	0	0	0	2042	0	0	0	0	0	0	0	516	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971552	8-25-M2	market_825_late	West|8|25	SRR23971552	3404	598	10749	0	0	0	0	8889	0	0	0	0	0	6699	0	950	0	0	0	2331	0	0	0	0	0	559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986	0	0	0	0	0	0	0	0	0	0	0	0	0	496	0	0	0	742	0	0	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971553	WS-3-1	market_sewage_east	East|NA|NA	SRR23971553	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971554	WS-4-1	market_sewage_east	East|NA|NA	SRR23971554	0	0	1637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971555	8-25-D1	market_825_late	West|8|25	SRR23971555	0	0	1818	0	0	0	0	1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971556	EWS-3#-2	market_sewage_east	East|NA|NA	SRR23971556	0	0	645	0	0	0	0	0	0	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971557	8-25-D2	market_825_late	West|8|25	SRR23971557	2874	2455	2509	0	0	0	0	1919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971558	8-25-Long	market_825_late	West|8|25	SRR23971558	0	0	927	0	0	0	0	750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971559	Outside-5	market_west_drain	West|5|NA	SRR23971559	0	0	733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513	0	0	0	0	0	0	0	0	0	0	0	0	13901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971560	HXJMHL-1-2	non_market_sewage		SRR23971560	0	0	1214	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971561	JXRJ-1-1	non_market_sewage		SRR23971561	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971562	CSSQ-1-1	non_market_sewage		SRR23971562	0	0	781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971563	CSSQ-1-2	non_market_sewage		SRR23971563	0	0	1518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR23971564	YCHC2-1-2	non_market_sewage		SRR23971564	0	0	758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
